customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
769,5,1,0,25,0,6,267.13,1
2402,2,1,0,49,0,10,312.03,1
2487,4,1,0,18,0,12,13.16,0
3935,5,2,0,18,0,12,47.25,0
2199,2,1,0,34,0,4,33.24,1
2167,4,2,0,34,0,4,418.89,1
1090,4,2,0,18,0,12,7.92,0
1192,6,1,0,18,0,12,30.63,0
2258,1,1,0,30,0,12,11.16,0
3926,4,1,0,49,0,10,374.87,1
2668,3,2,0,21,0,6,274.69,1
2013,4,2,0,27,0,14,380.07,1
2293,2,1,0,30,0,12,28.4,0
1084,3,2,0,49,0,10,313.38,1
2231,4,1,0,14,0,10,211.78,1
2888,3,1,0,18,0,12,19.27,0
1014,3,1,0,10,0,14,374.34,1
2952,5,1,0,42,0,11,848.4,1
2162,3,1,0,18,0,12,24.61,0
769,5,1,0,15,0,10,211.9,1
675,1,2,0,30,0,12,20.81,0
2168,4,1,0,34,0,4,1412.63,1
2187,2,1,0,2,0,14,280.89,1
855,4,2,0,30,0,12,13.19,0
1850,4,1,0,30,0,12,5.28,0
32,2,2,0,30,0,12,34.38,0
340,5,1,0,32,0,8,274.26,1
147,4,1,0,6,0,6,12.28,1
1,4,2,0,28,0,5,52.11,1
1077,4,1,0,18,0,12,28.16,0
3466,2,2,0,2,0,14,136.53,1
1255,3,1,0,30,0,12,1.85,0
1439,2,2,0,49,0,10,376.0,1
824,3,1,0,34,0,4,590.58,1
2850,5,1,0,30,0,12,61.65,0
747,2,1,0,30,0,12,2.81,0
3978,5,1,0,30,0,12,33.12,0
1733,5,2,0,35,0,13,6142.59,1
1228,2,1,0,2,0,14,57.23,1
1903,3,1,0,18,0,12,59.46,0
1080,2,2,0,24,0,14,95.63,0
3560,5,1,0,18,0,12,20.4,0
3394,5,2,0,49,0,10,142.17,1
269,3,1,0,18,0,12,30.88,0
615,5,1,0,49,0,10,47.56,1
1014,3,1,0,34,0,4,366.9,1
2452,2,1,0,30,0,12,33.37,0
2818,5,1,0,32,0,8,285.8,1
1466,2,1,0,38,0,1,5.81,0
1014,3,1,0,34,0,4,416.85,1
1582,3,1,0,49,0,10,414.79,1
2623,2,2,0,27,0,14,82.73,0
2961,3,2,0,18,0,12,14.74,0
2278,5,2,0,18,0,12,26.3,0
1281,4,2,0,43,0,7,48.65,0
3617,2,1,0,34,0,4,611.91,1
2667,3,2,0,18,0,12,31.69,0
67,4,1,0,18,0,12,33.22,0
3503,2,2,0,42,0,11,202.54,1
3864,3,2,0,18,0,12,56.49,0
3092,3,1,0,18,0,12,5.39,0
891,2,2,0,49,0,10,89.71,1
640,4,1,0,30,0,12,12.05,0
1232,5,1,0,30,0,12,18.75,0
4108,2,2,0,18,0,12,13.64,0
1959,3,2,0,21,0,6,471.95,1
25,2,1,0,18,0,12,0.19,0
1548,5,1,0,30,0,12,42.93,0
412,3,2,0,30,0,12,40.73,0
1510,3,1,0,45,0,3,13.29,0
394,4,2,0,49,0,10,357.56,1
425,2,2,0,30,0,12,41.78,0
3330,3,1,0,45,0,3,89.53,0
3734,3,1,0,18,0,12,17.79,0
3148,3,2,0,18,0,12,12.83,0
3635,1,2,0,18,0,12,11.48,0
3063,3,2,0,34,0,4,553.72,1
3670,3,2,0,30,0,12,15.83,0
1626,2,2,0,9,0,0,320.27,1
2816,1,1,0,21,0,6,651.34,1
3891,4,1,0,40,0,13,2728.28,1
3864,3,2,0,34,0,4,126.81,1
2817,2,1,0,18,0,12,0.87,0
1838,4,1,0,10,0,14,31.02,1
1786,2,2,0,30,0,12,13.53,0
3749,3,2,0,18,0,12,47.18,0
3752,5,1,0,34,0,4,747.24,1
3556,2,1,0,30,0,12,8.23,0
1495,4,1,0,45,0,3,3.28,0
2868,5,1,0,30,0,12,14.71,0
1402,3,2,0,42,0,11,248.18,1
3434,5,1,0,30,0,12,12.87,0
1074,5,1,0,34,0,4,595.09,1
2187,2,1,0,49,0,10,65.7,1
394,4,2,0,25,0,6,218.76,1
3227,3,1,0,30,0,12,16.32,0
2867,4,2,0,49,0,10,491.46,1
3685,2,1,0,49,0,10,260.6,1
3228,4,2,0,18,0,12,46.43,0
2970,5,1,0,18,0,12,21.15,0
739,3,1,0,3,0,8,274.99,1
4019,3,1,0,30,0,12,1.6,0
3572,3,1,0,49,0,10,487.24,1
1639,3,1,0,18,0,12,23.19,0
3468,1,1,0,22,0,9,624.93,1
1842,4,2,0,30,0,12,31.31,0
165,2,1,0,30,0,12,18.25,0
3864,3,2,0,49,0,10,30.62,1
3911,3,1,0,22,0,9,193.92,1
1085,5,1,0,49,0,10,759.86,1
404,2,1,0,40,0,13,1299.99,1
3162,2,2,0,12,0,10,212.03,1
924,4,1,0,32,0,8,384.3,1
1926,0,1,0,40,0,13,2909.97,1
3926,4,1,0,34,0,4,858.21,1
1838,4,1,0,14,0,10,24.67,1
1451,6,1,0,39,0,4,116.28,1
2700,4,1,0,30,0,12,58.96,0
931,1,1,0,30,0,12,6.66,0
2013,4,2,0,32,0,8,213.77,1
1926,0,1,0,2,0,14,55.78,1
1226,1,2,0,49,0,10,68.92,1
1249,3,1,0,28,0,5,126.86,1
615,5,1,0,49,0,10,305.11,1
1899,1,2,0,30,0,12,86.93,0
185,2,2,0,18,0,12,23.77,0
4020,1,1,0,30,0,12,30.51,0
384,4,2,0,9,0,0,99.73,0
1645,2,1,0,18,0,12,11.54,0
1876,4,1,0,30,0,12,13.87,0
638,4,2,0,49,0,10,512.33,1
4071,4,1,0,40,0,13,5856.7,1
1476,3,1,0,28,0,5,608.59,1
3146,2,1,0,45,0,3,0.62,0
479,2,1,0,34,0,4,15.06,1
370,2,2,0,18,0,12,1.41,0
2162,3,1,0,46,0,5,120.87,1
2219,4,2,0,9,0,0,41.49,1
2469,2,2,0,18,0,12,28.88,0
1107,1,2,0,34,0,4,584.81,1
2228,3,1,0,14,0,10,56.11,1
3852,6,1,0,30,0,12,40.48,0
3926,4,1,0,49,0,10,54.37,1
1063,4,1,0,15,0,10,131.13,1
4026,3,2,0,10,0,14,197.76,1
2167,4,2,0,40,0,13,4576.14,1
141,4,1,0,30,0,12,32.52,0
394,4,2,0,34,0,4,1658.57,1
2843,3,2,0,10,0,14,393.71,1
3195,2,2,0,18,0,12,56.81,0
2412,4,2,0,30,0,12,9.74,0
509,1,1,0,30,0,12,30.4,0
2402,2,1,0,32,0,8,364.9,1
3499,6,1,0,34,0,4,324.08,1
1282,2,2,0,34,0,4,219.88,1
1020,3,1,0,18,0,12,11.52,0
2786,2,1,0,30,0,12,41.45,0
3414,4,2,0,18,0,12,15.03,0
898,3,1,0,18,0,12,13.72,0
3872,1,1,0,18,0,12,6.34,0
1989,3,2,0,18,0,12,36.57,0
2900,2,1,0,18,0,12,3.22,0
3268,3,2,0,22,0,9,203.11,1
1677,2,2,0,18,0,12,59.54,0
1782,2,1,0,37,0,2,118.03,1
3291,2,1,0,22,0,9,427.01,1
234,4,2,0,18,0,12,71.91,0
1357,3,2,0,30,0,12,2.44,0
2132,3,1,0,14,0,10,30.32,1
772,6,2,0,40,0,13,748.0,1
2069,3,2,0,49,0,10,425.38,1
390,3,1,0,12,0,10,1041.31,1
2162,3,1,0,34,0,4,207.63,1
3712,4,2,0,25,0,6,73.13,1
3418,2,2,0,49,0,10,356.95,1
394,4,2,0,41,0,14,182.34,1
2069,3,2,0,18,0,12,38.95,0
1809,4,2,0,40,0,13,861.78,1
303,2,1,0,18,0,12,45.54,0
3242,2,2,0,30,0,12,33.75,0
1554,2,2,0,43,0,7,202.31,1
3139,3,1,0,40,0,13,2340.44,1
2793,4,2,0,49,0,10,289.79,1
1228,2,1,0,12,0,10,23.37,1
2745,1,1,0,21,0,6,1266.05,1
2369,4,2,0,18,0,12,15.7,0
51,2,1,0,18,0,12,13.33,0
1085,5,1,0,42,0,11,9.71,1
960,5,2,0,18,0,12,29.7,0
1148,3,1,0,18,0,12,43.12,0
268,5,2,0,18,0,12,7.27,0
1402,3,2,0,34,0,4,528.14,1
1428,3,1,0,49,0,10,133.82,1
1447,6,1,0,43,0,7,217.52,1
760,3,2,0,49,0,10,532.27,1
1423,1,1,0,10,0,14,15.54,0
2249,3,2,0,34,0,4,212.7,0
3086,2,2,0,30,0,12,0.54,0
618,2,1,0,30,0,12,11.23,0
235,4,1,0,30,0,12,53.74,0
1862,3,2,0,18,0,12,37.58,0
788,2,1,0,18,0,12,61.48,0
2261,2,2,0,18,0,12,9.39,0
3950,3,1,0,30,0,12,65.27,0
800,4,2,0,18,0,12,0.56,0
2294,2,2,0,34,0,4,475.46,1
2123,2,1,0,18,0,12,31.4,0
3144,4,1,0,21,0,6,611.33,1
204,2,2,0,30,0,12,13.66,0
2142,4,1,0,43,0,7,167.34,1
3620,5,2,0,30,0,12,18.38,0
354,3,2,0,18,0,12,14.38,0
1961,1,2,0,18,0,12,34.08,0
59,3,2,0,18,0,12,97.5,0
1050,4,1,0,41,0,14,133.83,0
2334,2,1,0,30,0,12,13.8,0
2392,5,2,0,34,0,4,457.98,1
2522,3,1,0,49,0,10,167.2,1
1699,4,2,0,30,0,12,27.48,0
1203,4,1,0,18,0,12,0.85,0
187,1,1,0,49,0,10,51.79,1
2347,2,1,0,32,0,8,360.83,1
2967,2,1,0,30,0,12,28.15,0
2019,5,1,0,9,0,0,5.73,0
2986,2,2,0,34,0,4,596.32,1
3795,3,1,0,30,0,12,1.0,0
3781,5,2,0,15,0,10,51.97,1
3308,4,1,0,21,0,6,278.4,1
123,5,2,0,30,0,12,17.34,0
2056,2,2,0,0,0,4,89.24,0
3216,4,1,0,24,0,14,220.79,0
128,2,1,0,30,0,12,54.22,0
3994,1,2,0,12,0,10,373.13,1
2543,2,1,0,18,0,12,40.11,0
2784,2,1,0,49,0,10,43.04,1
3682,3,2,0,11,0,2,33.06,0
501,2,1,0,42,0,11,567.69,1
2998,3,1,0,18,0,12,5.44,0
2187,2,1,0,40,0,13,1375.72,1
1444,3,2,0,49,0,10,322.51,1
3685,2,1,0,40,0,13,1807.68,1
3305,2,1,0,40,0,13,3060.24,1
986,3,2,0,34,0,4,230.65,1
1612,4,1,0,18,0,12,19.56,0
496,3,2,0,18,0,12,11.81,0
615,5,1,0,49,0,10,969.68,1
2655,6,1,0,30,0,12,42.15,0
3871,3,2,0,30,0,12,42.45,0
581,3,1,0,34,0,4,1002.59,1
3061,3,2,0,18,0,12,33.35,0
133,3,2,0,34,0,4,399.28,1
283,4,1,0,34,0,4,531.32,1
3169,2,2,0,30,0,12,48.74,0
2863,3,1,0,49,0,10,549.03,1
2341,2,2,0,34,0,4,334.28,1
451,3,1,0,42,0,11,329.5,1
2235,4,1,0,35,0,13,12.03,1
90,2,2,0,18,0,12,46.38,0
2522,3,1,0,46,0,5,243.79,1
1991,4,1,0,30,0,12,42.14,0
2816,1,1,0,16,0,14,277.68,1
762,3,2,0,40,0,13,1948.4,1
3659,0,1,0,18,0,12,27.17,0
1263,1,1,0,18,0,12,15.03,0
3148,3,2,0,30,0,12,78.0,0
3721,3,1,0,15,0,10,64.67,1
961,1,2,0,40,0,13,2379.53,1
3915,2,2,0,34,0,4,1191.55,1
1639,3,1,0,18,0,12,24.09,0
184,1,1,0,30,0,12,55.91,0
643,4,1,0,30,0,12,41.26,0
2817,2,1,0,18,0,12,24.99,0
611,3,2,0,49,0,10,597.17,1
2944,3,1,0,18,0,12,27.39,0
3435,2,1,0,18,0,12,2.78,0
3162,2,2,0,34,0,4,149.94,1
3671,3,2,0,34,0,4,915.32,1
492,4,2,0,34,0,4,128.14,1
1917,4,1,0,49,0,10,109.18,1
1005,4,2,0,25,0,6,236.33,1
3997,6,2,0,23,0,4,145.76,0
3380,6,1,0,30,0,12,37.33,0
2496,1,2,0,18,0,12,39.14,0
2494,5,1,0,29,0,6,63.08,1
2599,3,1,0,42,0,11,402.53,1
1997,2,2,0,49,0,10,159.82,1
2168,4,1,0,49,0,10,323.24,1
3349,3,2,0,18,0,12,39.18,0
1998,3,2,0,9,0,0,120.54,1
769,5,1,0,15,0,10,55.97,1
3466,2,2,0,34,0,4,520.09,1
3402,6,1,0,18,0,12,11.02,0
153,3,1,0,18,0,12,19.1,0
3042,4,2,0,30,0,12,5.3,0
3060,5,2,0,30,0,12,30.56,0
2545,2,1,0,34,0,4,878.9,1
3291,2,1,0,21,0,6,377.55,1
1024,3,1,0,30,0,12,27.78,0
739,3,1,0,34,0,4,801.49,1
109,6,2,0,30,0,12,9.23,0
3553,1,1,0,30,0,12,34.81,0
2868,5,1,0,30,0,12,28.82,0
769,5,1,0,34,0,4,483.16,1
2552,4,1,0,30,0,12,24.17,0
2566,3,1,0,45,0,3,7.74,0
1321,2,2,0,30,0,12,48.39,0
1838,4,1,0,28,0,5,253.53,1
2128,3,1,0,2,0,14,256.37,1
3091,2,1,0,18,0,12,70.16,0
2240,1,1,0,30,0,12,33.66,0
3035,2,1,0,37,0,2,29.96,1
1014,3,1,0,49,0,10,481.34,1
510,1,1,0,18,0,12,4.96,0
2131,2,2,0,30,0,12,77.08,0
489,2,2,0,18,0,12,17.11,0
1361,2,1,0,30,0,12,35.79,0
2650,4,2,0,30,0,12,48.47,0
2889,2,1,0,18,0,12,21.18,0
2624,1,1,0,30,0,12,31.59,0
498,4,2,0,32,0,8,314.96,1
493,2,1,0,28,0,5,44.04,1
2402,2,1,0,40,0,13,1268.7,1
4092,3,2,0,18,0,12,44.95,0
3302,2,1,0,49,0,10,492.08,1
3685,2,1,0,49,0,10,319.62,1
3150,5,1,0,43,0,7,285.38,1
1504,3,1,0,18,0,12,23.77,0
1886,2,2,0,49,0,10,309.19,1
49,3,2,0,30,0,12,43.8,0
3197,4,1,0,30,0,12,18.85,0
716,5,2,0,49,0,10,185.66,1
1838,4,1,0,27,0,14,215.34,1
3293,4,1,0,34,0,4,532.67,1
1838,4,1,0,25,0,6,696.05,1
1432,1,2,0,30,0,12,23.05,0
3134,3,1,0,18,0,12,42.4,0
3092,3,1,0,22,0,9,266.0,1
520,2,1,0,30,0,12,42.46,0
1312,3,1,0,30,0,12,23.03,0
1038,4,1,0,34,0,4,65.13,1
140,3,1,0,18,0,12,22.87,0
238,1,1,0,30,0,12,10.38,0
1836,3,2,0,49,0,10,67.85,1
3466,2,2,0,49,0,10,191.13,1
501,2,1,0,2,0,14,149.42,1
2322,2,2,0,14,0,10,99.62,1
1249,3,1,0,49,0,10,72.05,1
1341,2,2,0,18,0,12,47.25,0
3166,4,1,0,18,0,12,38.94,0
2952,5,1,0,2,0,14,248.42,1
2162,3,1,0,18,0,12,42.39,0
315,3,2,0,18,0,12,25.18,0
2187,2,1,0,34,0,4,369.28,1
3747,3,2,0,32,0,8,180.24,1
3181,2,2,0,18,0,12,43.37,0
3683,3,2,0,18,0,12,49.61,0
624,2,1,0,37,0,2,21.16,0
1050,4,1,0,43,0,7,31.47,1
2657,3,1,0,40,0,13,387.96,1
3514,2,1,0,18,0,12,46.43,0
1190,4,1,0,30,0,12,46.4,0
3709,1,1,0,18,0,12,24.94,0
3207,3,1,0,42,0,11,123.88,1
3378,3,1,0,30,0,12,41.02,0
3394,5,2,0,30,0,12,24.01,0
777,1,1,0,22,0,9,257.73,1
3268,3,2,0,40,0,13,1403.56,1
1822,3,2,0,11,0,2,22.12,0
686,4,1,0,18,0,12,22.52,0
1683,1,1,0,18,0,12,0.61,0
3162,2,2,0,14,0,10,155.82,1
615,5,1,0,40,0,13,1824.34,1
2563,4,1,0,46,0,5,952.31,1
775,2,2,0,45,0,3,39.04,0
3065,2,1,0,49,0,10,134.77,1
1140,3,1,0,40,0,13,627.28,1
95,3,1,0,30,0,12,13.13,0
2473,2,2,0,12,0,10,303.34,1
3564,2,2,0,49,0,10,717.49,1
3368,3,1,0,2,0,14,184.1,1
3759,3,2,0,34,0,4,23.44,1
3496,3,1,0,35,0,13,4073.88,1
2061,1,1,0,18,0,12,57.82,0
2168,4,1,0,49,0,10,78.91,1
1063,4,1,0,21,0,6,546.52,1
1249,3,1,0,25,0,6,715.55,1
2816,1,1,0,34,0,4,773.2,1
861,3,2,0,32,0,8,45.46,1
3617,2,1,0,18,0,12,47.43,0
1313,1,2,0,18,0,12,57.24,0
1826,3,1,0,43,0,7,152.8,1
4074,2,1,0,30,0,12,38.21,0
3595,3,2,0,49,0,10,57.33,1
2693,5,1,0,21,0,6,413.93,1
2182,2,2,0,34,0,4,906.96,1
1574,1,1,0,34,0,4,865.11,1
3387,4,2,0,34,0,4,955.37,1
1821,2,1,0,45,0,3,73.85,0
3779,5,2,0,18,0,12,30.82,0
374,3,1,0,21,0,6,971.32,1
2547,1,2,0,18,0,12,26.36,0
133,3,2,0,30,0,12,12.0,0
1465,4,2,0,18,0,12,4.96,0
697,1,1,0,30,0,12,24.41,0
3503,2,2,0,40,0,13,2502.26,1
2228,3,1,0,34,0,4,361.95,1
421,2,1,0,30,0,12,46.27,0
3886,5,2,0,18,0,12,47.12,0
2480,4,2,0,49,0,10,297.93,1
3672,2,1,0,40,0,13,7.4,1
3004,2,1,0,2,0,14,7.19,0
2473,2,2,0,49,0,10,218.26,1
919,4,1,0,30,0,12,58.91,0
548,2,2,0,30,0,12,39.42,0
2302,4,2,0,18,0,12,31.48,0
2187,2,1,0,34,0,4,252.25,1
1686,2,1,0,28,0,5,1056.81,1
1881,2,2,0,34,0,4,40.41,1
483,6,2,0,18,0,12,7.82,0
378,2,1,0,30,0,12,34.54,0
2865,4,2,0,18,0,12,64.18,0
215,4,1,0,45,0,3,0.6,0
426,1,1,0,18,0,12,34.22,0
3926,4,1,0,49,0,10,491.35,1
3891,4,1,0,15,0,10,466.76,1
3927,1,1,0,45,0,3,36.89,0
3395,5,1,0,18,0,12,4.92,0
2942,1,1,0,40,0,13,457.75,1
2522,3,1,0,34,0,4,340.21,1
3975,1,1,0,49,0,10,215.91,1
1005,4,2,0,42,0,11,995.2,1
697,1,1,0,18,0,12,27.64,0
3474,4,2,0,30,0,12,23.55,0
2402,2,1,0,49,0,10,226.36,1
2019,5,1,0,18,0,12,20.24,0
1838,4,1,0,49,0,10,59.57,1
3685,2,1,0,21,0,6,779.47,1
3308,4,1,0,49,0,10,544.14,1
3466,2,2,0,43,0,7,354.31,1
56,2,2,0,30,0,12,31.24,0
1835,3,2,0,18,0,12,33.66,0
2511,1,2,0,30,0,12,9.04,0
169,1,1,0,34,0,4,117.14,1
976,2,1,0,45,0,3,6.99,0
2651,2,2,0,49,0,10,292.81,1
2358,4,2,0,30,0,12,55.67,0
3070,5,1,0,30,0,12,15.89,0
2951,4,1,0,18,0,12,22.99,0
361,2,2,0,44,0,6,891.17,1
3452,5,2,0,30,0,12,17.96,0
3072,5,1,0,30,0,12,46.53,0
2962,2,2,0,25,0,6,229.27,1
227,4,1,0,9,0,0,65.72,1
750,3,1,0,18,0,12,29.89,0
2140,4,1,0,26,0,13,2013.58,1
2408,4,1,0,18,0,12,14.39,0
2977,2,2,0,18,0,12,39.39,0
1814,2,2,0,18,0,12,13.08,0
1928,5,1,0,10,0,14,95.4,0
2520,4,1,0,42,0,11,336.94,1
158,4,2,0,18,0,12,8.93,0
4057,2,2,0,18,0,12,23.33,0
2402,2,1,0,49,0,10,145.36,1
1291,4,1,0,18,0,12,45.21,0
1815,2,1,0,18,0,12,31.33,0
2136,4,2,0,26,0,13,4759.79,1
615,5,1,0,32,0,8,322.94,1
3787,3,1,0,22,0,9,389.98,1
542,5,1,0,25,0,6,163.61,1
560,5,2,0,31,0,2,20.68,0
450,2,1,0,30,0,12,26.38,0
3882,2,2,0,30,0,12,22.92,0
2376,2,1,0,34,0,4,523.0,1
923,1,1,0,9,0,0,142.13,1
866,3,2,0,18,0,12,0.42,0
2139,4,2,0,46,0,5,312.28,1
844,4,2,0,49,0,10,704.12,1
1153,4,1,0,18,0,12,21.12,0
386,2,2,0,2,0,14,393.62,1
3964,4,1,0,30,0,12,39.17,0
394,4,2,0,49,0,10,520.77,1
2167,4,2,0,15,0,10,322.07,1
238,1,1,0,45,0,3,33.01,0
1660,6,1,0,40,0,13,3336.32,1
3363,5,1,0,30,0,12,17.76,0
801,4,2,0,32,0,8,313.26,1
837,1,1,0,37,0,2,4.35,1
3104,3,1,0,34,0,4,161.63,1
1825,2,1,0,18,0,12,14.82,0
73,2,2,0,18,0,12,28.74,0
3014,4,2,0,18,0,12,5.6,0
1705,1,1,0,18,0,12,68.93,0
2736,5,1,0,18,0,12,50.91,0
2876,1,2,0,18,0,12,8.45,0
2952,5,1,0,18,0,12,15.35,0
2452,2,1,0,30,0,12,5.24,0
3092,3,1,0,34,0,4,214.77,1
1949,3,1,0,30,0,12,15.57,0
3111,2,1,0,15,0,10,627.8,1
2592,4,2,0,30,0,12,1.45,0
3162,2,2,0,6,0,6,104.82,1
2745,1,1,0,22,0,9,789.07,1
3610,4,1,0,10,0,14,444.18,1
3777,4,2,0,45,0,3,25.85,0
1478,2,1,0,34,0,4,614.19,1
2115,3,2,0,0,0,4,36.37,0
2332,6,1,0,30,0,12,4.31,0
1625,4,1,0,30,0,12,15.57,0
3114,0,1,0,18,0,12,6.46,0
169,1,1,0,9,0,0,238.37,1
3685,2,1,0,46,0,5,118.19,1
2921,2,2,0,45,0,3,6.5,0
2819,5,2,0,45,0,3,82.67,0
534,3,1,0,41,0,14,567.69,1
1838,4,1,0,34,0,4,464.78,1
3387,4,2,0,3,0,8,242.03,1
47,5,1,0,18,0,12,26.92,0
698,2,1,0,30,0,12,49.65,0
1916,2,1,0,15,0,10,325.97,1
1074,5,1,0,10,0,14,63.92,0
1649,2,1,0,18,0,12,60.55,0
41,4,1,0,34,0,4,853.6,1
1644,2,1,0,43,0,7,56.5,0
1490,2,1,0,18,0,12,18.35,0
3060,5,2,0,49,0,10,551.13,1
1249,3,1,0,34,0,4,69.72,1
3100,5,2,0,10,0,14,46.86,0
1112,4,1,0,9,0,0,32.97,1
2484,6,1,0,24,0,14,58.11,0
3357,5,1,0,16,0,14,42.37,1
1582,3,1,0,12,0,10,749.56,1
718,2,2,0,49,0,10,536.53,1
2233,3,1,0,30,0,12,14.94,0
413,3,2,0,30,0,12,59.34,0
1339,3,2,0,34,0,4,210.91,1
3441,3,2,0,44,0,6,198.15,1
2731,5,1,0,18,0,12,26.36,0
2907,2,1,0,30,0,12,0.33,0
566,1,2,0,30,0,12,53.79,0
2475,3,2,0,45,0,3,52.59,0
967,4,1,0,3,0,8,294.86,1
1005,4,2,0,34,0,4,809.46,1
2586,2,1,0,25,0,6,541.33,1
1865,4,1,0,18,0,12,22.88,0
923,1,1,0,22,0,9,254.1,1
2725,5,2,0,33,0,6,162.19,0
1710,2,1,0,34,0,4,207.08,1
1325,6,2,0,30,0,12,25.27,0
63,3,1,0,34,0,4,784.69,1
2132,3,1,0,49,0,10,52.94,1
3467,2,2,0,28,0,5,1028.58,1
4052,3,1,0,45,0,3,5.6,0
2132,3,1,0,40,0,13,2112.57,1
767,5,2,0,3,0,8,420.68,1
3052,2,2,0,18,0,12,28.61,0
3973,2,1,0,40,0,13,2668.66,1
709,2,2,0,34,0,4,225.39,1
1197,3,2,0,34,0,4,9.27,0
637,4,1,0,18,0,12,25.31,0
3228,4,2,0,18,0,12,52.71,0
2723,4,1,0,18,0,12,6.89,0
2065,4,1,0,41,0,14,472.62,1
1794,6,1,0,30,0,12,41.61,0
3971,4,2,0,30,0,12,9.27,0
2088,2,2,0,32,0,8,375.79,1
3422,2,1,0,30,0,12,34.95,0
2216,1,2,0,45,0,3,53.86,0
1667,2,1,0,22,0,9,743.76,1
3211,6,2,0,30,0,12,29.43,0
708,5,2,0,18,0,12,33.62,0
3494,2,2,0,30,0,12,50.92,0
2959,1,2,0,18,0,12,37.12,0
4111,2,2,0,30,0,12,19.26,0
2822,4,1,0,34,0,4,178.75,1
1249,3,1,0,34,0,4,168.12,1
3588,2,1,0,22,0,9,158.26,1
3816,2,1,0,18,0,12,23.11,0
3926,4,1,0,9,0,0,480.63,1
3324,3,2,0,18,0,12,25.79,0
7,4,2,0,30,0,12,58.72,0
1988,2,2,0,30,0,12,11.05,0
909,2,1,0,49,0,10,93.9,1
2132,3,1,0,34,0,4,353.62,1
1138,1,1,0,30,0,12,40.52,0
1519,6,2,0,34,0,4,906.51,1
2418,3,1,0,30,0,12,6.04,0
3685,2,1,0,28,0,5,588.44,1
434,4,1,0,34,0,4,75.25,1
3534,3,2,0,32,0,8,371.45,1
1478,2,1,0,49,0,10,66.32,1
2181,5,1,0,14,0,10,36.96,1
63,3,1,0,28,0,5,67.77,1
2969,6,1,0,45,0,3,47.51,0
3603,3,1,0,40,0,13,212.04,1
3241,2,1,0,34,0,4,486.88,1
1478,2,1,0,2,0,14,34.9,1
1,4,2,0,21,0,6,39.86,1
1249,3,1,0,12,0,10,304.06,1
458,4,2,0,32,0,8,241.02,1
2478,3,2,0,18,0,12,24.0,0
1687,2,1,0,18,0,12,17.24,0
740,1,1,0,34,0,4,433.62,1
1150,2,2,0,18,0,12,2.12,0
3468,1,1,0,34,0,4,803.34,1
127,4,2,0,45,0,3,24.83,0
4035,4,2,0,30,0,12,24.14,0
1364,4,1,0,30,0,12,7.06,0
3021,5,1,0,18,0,12,16.24,0
331,3,2,0,30,0,12,26.07,0
3975,1,1,0,27,0,14,516.87,1
769,5,1,0,49,0,10,224.07,1
2151,2,1,0,18,0,12,8.17,0
2804,6,1,0,25,0,6,163.66,1
2408,4,1,0,18,0,12,17.87,0
0,5,2,0,18,0,12,1.4,0
1262,4,2,0,30,0,12,3.27,0
26,1,2,0,18,0,12,41.77,0
423,4,1,0,49,0,10,85.35,1
3564,2,2,0,21,0,6,210.08,1
2804,6,1,0,49,0,10,881.04,1
2681,2,2,0,18,0,12,18.94,0
309,4,2,0,39,0,4,411.01,1
1582,3,1,0,30,0,12,12.86,0
1451,6,1,0,30,0,12,39.7,0
2888,3,1,0,18,0,12,18.98,0
101,4,2,0,34,0,4,33.24,1
2106,3,1,0,18,0,12,39.11,0
1905,2,1,0,34,0,4,490.09,1
1809,4,2,0,34,0,4,579.35,1
1189,2,1,0,18,0,12,28.94,0
2634,2,1,0,10,0,14,500.92,1
35,2,2,0,43,0,7,52.18,0
3184,2,2,0,18,0,12,22.66,0
66,3,2,0,6,0,6,46.66,1
189,3,2,0,30,0,12,41.29,0
3391,5,2,0,18,0,12,37.42,0
2471,2,1,0,43,0,7,86.81,1
3595,3,2,0,49,0,10,410.67,1
46,4,2,0,9,0,0,65.05,0
2655,6,1,0,30,0,12,12.13,0
3887,3,1,0,49,0,10,558.13,1
2303,2,1,0,30,0,12,3.72,0
1599,2,1,0,30,0,12,30.31,0
229,4,1,0,27,0,14,244.8,1
1732,2,2,0,18,0,12,5.02,0
3245,2,1,0,6,0,6,298.63,1
1838,4,1,0,34,0,4,778.06,1
394,4,2,0,49,0,10,350.0,1
1511,5,1,0,34,0,4,137.3,1
1686,2,1,0,3,0,8,311.24,1
2816,1,1,0,43,0,7,460.33,1
941,3,2,0,18,0,12,16.51,0
3685,2,1,0,49,0,10,518.69,1
390,3,1,0,30,0,12,49.58,0
1486,3,2,0,45,0,3,4.53,0
1709,2,1,0,30,0,12,59.25,0
2335,3,1,0,18,0,12,20.92,0
1628,6,2,0,49,0,10,404.39,1
1418,2,1,0,25,0,6,437.07,1
3790,4,2,0,34,0,4,764.43,1
1864,3,1,0,30,0,12,33.11,0
2984,6,1,0,18,0,12,56.76,0
3864,3,2,0,43,0,7,228.15,1
3373,5,2,0,18,0,12,8.33,0
3468,1,1,0,18,0,12,33.66,0
2556,6,2,0,49,0,10,362.97,1
1275,5,1,0,18,0,12,27.54,0
1231,5,1,0,27,0,14,294.06,1
3422,2,1,0,30,0,12,53.3,0
2146,3,2,0,22,0,9,333.92,1
187,1,1,0,30,0,12,18.51,0
